time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
16:33:01.386702,192.168.0.1:41140,10.0.0.2:5202,5792,2304989425,587955262,13,7,32695,42496,0
16:33:01.387057,192.168.0.1:41140,10.0.0.2:5202,5792,2304995217,587955262,13,7,32792,42496,0
16:33:01.387538,192.168.0.1:41140,10.0.0.2:5202,4344,2305001009,587955262,13,7,33470,42496,0
16:33:01.387542,192.168.0.1:41140,10.0.0.2:5202,1448,2305005353,587955262,13,7,33470,42496,0
16:33:01.387660,192.168.0.1:40122,10.0.0.2:5201,5792,2008108109,1084528913,16,5,33725,42496,0
16:33:01.388143,192.168.0.1:40122,10.0.0.2:5201,5792,2008113901,1084528913,16,5,34379,42496,0
16:33:01.388504,192.168.0.1:40122,10.0.0.2:5201,5792,2008119693,1084528913,17,5,35142,42496,0
16:33:01.389397,192.168.0.1:40122,10.0.0.2:5201,5792,2008125485,1084528913,17,5,34526,42496,0
16:33:01.389524,192.168.0.1:40122,10.0.0.2:5201,1448,2008131277,1084528913,17,5,34473,42496,0
16:33:01.389686,192.168.0.1:41140,10.0.0.2:5202,1448,2305006801,587955262,13,7,33311,42496,0
16:33:01.390736,192.168.0.1:41140,10.0.0.2:5202,1448,2305008249,587955262,13,7,33181,42496,0
16:33:01.391087,192.168.0.1:41140,10.0.0.2:5202,5792,2305009697,587955262,13,7,33094,42496,0
16:33:01.391455,192.168.0.1:41140,10.0.0.2:5202,4344,2305015489,587955262,13,7,33486,42496,0
16:33:01.391819,192.168.0.1:41140,10.0.0.2:5202,4344,2305019833,587955262,13,7,33447,42496,0
16:33:01.392056,192.168.0.1:40122,10.0.0.2:5201,1448,2008132725,1084528913,17,5,34560,42496,0
16:33:01.392547,192.168.0.1:40122,10.0.0.2:5201,5792,2008134173,1084528913,17,5,35408,42496,0
16:33:01.393025,192.168.0.1:40122,10.0.0.2:5201,5792,2008139965,1084528913,17,5,36025,42496,0
16:33:01.393387,192.168.0.1:40122,10.0.0.2:5201,5792,2008145757,1084528913,18,5,36746,42496,0
16:33:01.393994,192.168.0.1:40122,10.0.0.2:5201,7240,2008151549,1084528913,18,5,35820,42496,0
16:33:01.394130,192.168.0.1:41140,10.0.0.2:5202,2896,2305024177,587955262,13,7,33900,42496,0
16:33:01.395233,192.168.0.1:41140,10.0.0.2:5202,5792,2305027073,587955262,13,7,33341,42496,0
16:33:01.395714,192.168.0.1:41140,10.0.0.2:5202,5792,2305032865,587955262,13,7,33362,42496,0
16:33:01.396084,192.168.0.1:41140,10.0.0.2:5202,4344,2305038657,587955262,13,7,33314,42496,0
16:33:01.396206,192.168.0.1:40122,10.0.0.2:5201,1448,2008158789,1084528913,18,5,35490,42496,0
16:33:01.397055,192.168.0.1:40122,10.0.0.2:5201,7240,2008160237,1084528913,18,5,34194,42496,0
16:33:01.397534,192.168.0.1:40122,10.0.0.2:5201,7240,2008167477,1084528913,18,5,33622,42496,0
16:33:01.398022,192.168.0.1:40122,10.0.0.2:5201,7240,2008174717,1084528913,19,5,33481,42496,0
16:33:01.398503,192.168.0.1:41140,10.0.0.2:5202,1448,2305043001,587955262,13,7,33522,42496,0
