time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:23:06.477305,192.168.0.1:54218,10.0.0.2:5201,4344,852923831,1012983399,12,5,33414,42496,0
12:23:06.477663,192.168.0.1:54218,10.0.0.2:5201,5792,852928175,1012983399,13,5,33372,42496,0
12:23:06.479244,192.168.0.1:45266,10.0.0.2:5202,2896,1028985132,3340212455,11,7,32704,42496,0
12:23:06.479591,192.168.0.1:45266,10.0.0.2:5202,1448,1028988028,3340212455,11,7,32650,42496,0
12:23:06.479788,192.168.0.1:54218,10.0.0.2:5201,5792,852933967,1012983399,13,5,33223,42496,0
12:23:06.480501,192.168.0.1:45266,10.0.0.2:5202,4344,1028989476,3340212455,11,7,32655,42496,0
12:23:06.480863,192.168.0.1:45266,10.0.0.2:5202,4344,1028993820,3340212455,11,7,32658,42496,0
12:23:06.481105,192.168.0.1:45266,10.0.0.2:5202,4344,1028998164,3340212455,12,7,32903,42496,0
12:23:06.481239,192.168.0.1:54218,10.0.0.2:5201,2896,852939759,1012983399,13,5,33266,42496,0
12:23:06.481712,192.168.0.1:54218,10.0.0.2:5201,5792,852942655,1012983399,13,5,33190,42496,0
12:23:06.482073,192.168.0.1:54218,10.0.0.2:5201,5792,852948447,1012983399,14,5,33592,42496,0
12:23:06.483291,192.168.0.1:45266,10.0.0.2:5202,1448,1029002508,3340212455,12,7,32821,42496,0
12:23:06.483821,192.168.0.1:54218,10.0.0.2:5201,1448,852954239,1012983399,14,5,33425,42496,0
12:23:06.484547,192.168.0.1:45266,10.0.0.2:5202,4344,1029003956,3340212455,12,7,32676,42496,0
12:23:06.484899,192.168.0.1:45266,10.0.0.2:5202,4344,1029008300,3340212455,12,7,32658,42496,0
12:23:06.485137,192.168.0.1:45266,10.0.0.2:5202,4344,1029012644,3340212455,12,7,32639,42496,0
12:23:06.485504,192.168.0.1:54218,10.0.0.2:5201,5792,852955687,1012983399,14,5,33469,42496,0
12:23:06.485983,192.168.0.1:54218,10.0.0.2:5201,5792,852961479,1012983399,14,5,33546,42496,0
12:23:06.486343,192.168.0.1:54218,10.0.0.2:5201,4344,852967271,1012983399,14,5,33737,42496,0
12:23:06.486621,192.168.0.1:54218,10.0.0.2:5201,4344,852971615,1012983399,15,5,34205,42496,0
12:23:06.487329,192.168.0.1:45266,10.0.0.2:5202,4344,1029016988,3340212455,12,7,32823,42496,0
12:23:06.487846,192.168.0.1:54218,10.0.0.2:5201,1448,852975959,1012983399,15,5,33954,42496,0
12:23:06.488592,192.168.0.1:45266,10.0.0.2:5202,1448,1029021332,3340212455,12,7,32762,42496,0
12:23:06.488926,192.168.0.1:45266,10.0.0.2:5202,4344,1029022780,3340212455,12,7,32722,42496,0
12:23:06.489192,192.168.0.1:45266,10.0.0.2:5202,4344,1029027124,3340212455,12,7,32710,42496,0
12:23:06.489549,192.168.0.1:54218,10.0.0.2:5201,1448,852977407,1012983399,15,5,33754,42496,0
12:23:06.490046,192.168.0.1:54218,10.0.0.2:5201,5792,852978855,1012983399,15,5,33760,42496,0
12:23:06.490516,192.168.0.1:54218,10.0.0.2:5201,5792,852984647,1012983399,15,5,33898,42496,0
12:23:06.491007,192.168.0.1:54218,10.0.0.2:5201,5792,852990439,1012983399,15,5,34256,42496,0
12:23:06.491363,192.168.0.1:45266,10.0.0.2:5202,4344,1029031468,3340212455,12,7,32893,42496,0
12:23:06.492624,192.168.0.1:45266,10.0.0.2:5202,4344,1029035812,3340212455,12,7,32799,42496,0
12:23:06.493081,192.168.0.1:45266,10.0.0.2:5202,4344,1029040156,3340212455,12,7,32733,42496,0
12:23:06.493432,192.168.0.1:45266,10.0.0.2:5202,4344,1029044500,3340212455,12,7,32856,42496,0
12:23:06.493581,192.168.0.1:54218,10.0.0.2:5201,5792,852996231,1012983399,16,5,33952,42496,0
12:23:06.494318,192.168.0.1:54218,10.0.0.2:5201,5792,853002023,1012983399,16,5,33599,42496,0
12:23:06.494797,192.168.0.1:54218,10.0.0.2:5201,5792,853007815,1012983399,16,5,33412,42496,0
12:23:06.495281,192.168.0.1:54218,10.0.0.2:5201,5792,853013607,1012983399,16,5,33289,42496,0
12:23:06.495428,192.168.0.1:45266,10.0.0.2:5202,2896,1029048844,3340212455,13,7,32802,42496,0
12:23:06.495663,192.168.0.1:45266,10.0.0.2:5202,2896,1029051740,3340212455,13,7,33066,42496,0
12:23:06.496668,192.168.0.1:45266,10.0.0.2:5202,1448,1029054636,3340212455,13,7,32970,42496,0
12:23:06.497118,192.168.0.1:45266,10.0.0.2:5202,5792,1029056084,3340212455,13,7,32784,42496,0
12:23:06.497594,192.168.0.1:45266,10.0.0.2:5202,5792,1029061876,3340212455,14,7,32774,42496,0
12:23:06.497648,192.168.0.1:45266,10.0.0.2:5202,1448,1029067668,3340212455,14,7,32774,42496,0
12:23:06.497731,192.168.0.1:54218,10.0.0.2:5201,1448,853019399,1012983399,16,5,33280,42496,0
12:23:06.498351,192.168.0.1:54218,10.0.0.2:5201,7240,853020847,1012983399,17,5,33674,42496,0
