time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
22:43:55.077481,192.168.0.1:46186,10.0.0.2:5201,5792,3349511194,1213724125,16,4,19506,42496,0
22:43:55.077745,192.168.0.1:36558,10.0.0.2:5202,2896,2071797402,3798459356,7,5,18543,42496,0
22:43:55.078105,192.168.0.1:36558,10.0.0.2:5202,4344,2071800298,3798459356,7,5,18431,42496,0
22:43:55.078347,192.168.0.1:36558,10.0.0.2:5202,2896,2071804642,3798459356,7,5,18427,42496,0
22:43:55.078617,192.168.0.1:46186,10.0.0.2:5201,2896,3349516986,1213724125,16,4,19393,42496,0
22:43:55.079299,192.168.0.1:46186,10.0.0.2:5201,10136,3349519882,1213724125,17,4,19654,42496,0
22:43:55.080024,192.168.0.1:46186,10.0.0.2:5201,8688,3349530018,1213724125,17,4,20095,42496,0
22:43:55.080289,192.168.0.1:46186,10.0.0.2:5201,2896,3349538706,1213724125,17,4,20391,42496,0
22:43:55.080517,192.168.0.1:36558,10.0.0.2:5202,2896,2071807538,3798459356,7,5,18894,42496,0
22:43:55.080875,192.168.0.1:36558,10.0.0.2:5202,4344,2071810434,3798459356,7,5,19553,42496,0
22:43:55.081129,192.168.0.1:36558,10.0.0.2:5202,2896,2071814778,3798459356,7,5,19890,42496,0
22:43:55.081396,192.168.0.1:46186,10.0.0.2:5201,2896,3349541602,1213724125,17,4,20621,42496,0
22:43:55.082088,192.168.0.1:46186,10.0.0.2:5201,10136,3349544498,1213724125,18,4,20626,42496,0
22:43:55.082931,192.168.0.1:46186,10.0.0.2:5201,10136,3349554634,1213724125,18,4,21132,42496,0
22:43:55.083422,192.168.0.1:36558,10.0.0.2:5202,2896,2071817674,3798459356,7,5,20307,42496,0
22:43:55.083784,192.168.0.1:36558,10.0.0.2:5202,4344,2071820570,3798459356,7,5,20894,42496,0
22:43:55.084025,192.168.0.1:36558,10.0.0.2:5202,2896,2071824914,3798459356,7,5,21178,42496,0
22:43:55.084292,192.168.0.1:46186,10.0.0.2:5201,5792,3349564770,1213724125,18,4,21605,42496,0
22:43:55.085004,192.168.0.1:46186,10.0.0.2:5201,10136,3349570562,1213724125,19,4,21618,42496,0
22:43:55.085838,192.168.0.1:46186,10.0.0.2:5201,10136,3349580698,1213724125,19,4,21824,42496,0
22:43:55.086210,192.168.0.1:36558,10.0.0.2:5202,5792,2071827810,3798459356,9,5,21318,42496,0
22:43:55.086570,192.168.0.1:36558,10.0.0.2:5202,5792,2071833602,3798459356,10,5,21438,42496,0
22:43:55.086811,192.168.0.1:36558,10.0.0.2:5202,4344,2071839394,3798459356,11,5,21544,42496,0
22:43:55.087055,192.168.0.1:46186,10.0.0.2:5201,4344,3349590834,1213724125,19,4,22128,42496,0
22:43:55.087292,192.168.0.1:46186,10.0.0.2:5201,2896,3349595178,1213724125,19,4,22361,42496,0
22:43:55.088017,192.168.0.1:46186,10.0.0.2:5201,10136,3349598074,1213724125,20,4,22353,42496,0
22:43:55.088865,192.168.0.1:46186,10.0.0.2:5201,10136,3349608210,1213724125,20,4,22612,42496,0
22:43:55.089234,192.168.0.1:36558,10.0.0.2:5202,4344,2071843738,3798459356,12,5,21873,42496,0
22:43:55.089491,192.168.0.1:36558,10.0.0.2:5202,4344,2071848082,3798459356,13,5,22402,42496,0
22:43:55.089966,192.168.0.1:36558,10.0.0.2:5202,7240,2071852426,3798459356,14,5,23300,42496,0
22:43:55.090337,192.168.0.1:36558,10.0.0.2:5202,4344,2071859666,3798459356,14,5,24330,42496,0
